"Predictor";"Estimate";"Std.Error";"P(>|t|)"
"(Intercept)";3,7655248692766;0,0402818566814515;0,00000000000000421884749357559
"time_jr";-0,636801313766278;0,0324278308375507;0,00000000905367913972555
